node,specimen_type_META_blood,specimen_type_META_urine
n172172,0.0122133541530843,0.9877866458469156
SAMN06702076,0.0,1.0
n269,0.0196433630125021,0.980356636987498
SAMN27404372,0.0,1.0
SAMN28174052,1.0,0.0
SAMN28174053,1.0,0.0
n330,1.0258475559860245e-08,0.9999999897415244
SAMN13082322,0.0,1.0
SAMN13082324,0.0,1.0
SAMN13082325,0.0,1.0
n340,2.3262841431685302e-05,0.9999767371585684
SAMN26308776,0.0,1.0
SAMN13082349,0.0,1.0
SAMN26308890,0.0,1.0
n342,0.0209848856530688,0.9790151143469312
SAMN26304412,0.0,1.0
SAMN09400849,0.0,1.0
SAMN11285021,0.0,1.0
n8080,0.0507906502298753,0.9492093497701246
n81,0.0708743666433351,0.9291256333566648
n164164,0.1873115685740691,0.812688431425931
n167167,0.1619803496729852,0.8380196503270149
SAMN14669297,0.0,1.0
SAMN27404417,1.0,0.0
SAMN26308831,0.0,1.0
SAMN26308836,0.0,1.0
n269269,0.0196433630125021,0.980356636987498
SAMN07325901,0.0,1.0
SAMN13082323,0.0,1.0
SAMN13082321,0.0,1.0
SAMN26308774,0.0,1.0
SAMN26308775,0.0,1.0
SAMN13423000,0.0,1.0
SAMN13423006,0.0,1.0
SAMN10093608,0.0,1.0
SAMN12220347,0.0,1.0
n8181,0.0771684628749485,0.9228315371250516
SAMN16340165,1.0,0.0
n165,0.2630870759356071,0.7369129240643929
SAMN26304558,0.0,1.0
n168,0.1619803496729852,0.8380196503270149
n170,0.1619803496729852,0.8380196503270149
n270,0.0723460113269319,0.927653988673068
n273273,0.0196433630125021,0.980356636987498
n82,0.1969944694330581,0.8030055305669418
SAMN10093574,0.0,1.0
n165165,0.42308972559213,0.57691027440787
n166,0.2630870759356071,0.7369129240643929
n168168,0.5516379875880024,0.4483620124119975
SAMN27404426,0.0,1.0
SAMN13082342,0.0,1.0
SAMN15869019,0.0,1.0
n270270,0.0723460113269319,0.927653988673068
SAMN06754733,0.0,1.0
n274,0.045259209174719,0.954740790825281
n280,0.0196433630125021,0.980356636987498
SAMN09400822,0.0,1.0
SAMN09400803,1.0,0.0
SAMN27404380,0.0,1.0
SAMN27404379,1.0,0.0
n166166,0.2630870759356071,0.7369129240643929
SAMN27404337,0.0,1.0
n169,0.6798993800210915,0.3201006199789084
n169169,0.9698469162816686,0.0301530837183314
n271,0.0723460113269319,0.927653988673068
n272272,0.0723460113269319,0.927653988673068
n274274,0.045259209174719,0.954740790825281
n277277,0.122026194184319,0.8779738058156809
n280280,0.0217928124708395,0.9782071875291604
n285285,0.0196433630125021,0.980356636987498
n167,0.2457421941390947,0.7542578058609052
SAMN15868807,1.0,0.0
SAMN15868211,1.0,0.0
SAMN15868329,0.0,1.0
SAMN28174078,1.0,0.0
SAMN28174077,1.0,0.0
n271271,0.0723315208017967,0.9276684791982034
SAMN15868458,1.0,0.0
n273,0.0393268988358096,0.9606731011641904
SAMN07332517,0.0,1.0
n275,0.045259209174719,0.954740790825281
n277,0.045259209174719,0.954740790825281
n278,0.1481080228451133,0.8518919771548866
n279,0.1380008060505028,0.8619991939494972
n281,0.0347980484635156,0.9652019515364844
n281281,0.0217928124708395,0.9782071875291604
n286,0.0196433630125021,0.980356636987498
n312312,0.03190432457831,0.96809567542169
SAMN15868731,0.0,1.0
SAMN27404437,0.0,1.0
n272,6.6702814505361e-07,0.999999332971855
SAMN15868572,0.0,1.0
SAMN05774079,0.0,1.0
SAMN26304539,0.0,1.0
n275275,0.045259209174719,0.954740790825281
n276,0.4912364439725157,0.5087635560274844
SAMN15868253,0.0,1.0
SAMN13082236,0.0,1.0
n278278,0.1481080228451133,0.8518919771548866
SAMN27404376,1.0,0.0
n279279,0.168816234972394,0.8311837650276059
SAMN04339718,0.0,1.0
SAMN13082366,0.0,1.0
SAMN27404390,0.0,1.0
n282,0.0231908497622059,0.976809150237794
SAMN13082273,0.0,1.0
n286286,0.0196433630125021,0.980356636987498
SAMN09400792,0.0,1.0
n313,0.1257617566178046,0.8742382433821955
n313313,0.03190432457831,0.96809567542169
SAMN12220351,0.0,1.0
SAMN12220346,0.0,1.0
SAMN26308880,0.0,1.0
SAMN27404392,0.0,1.0
n276276,0.5341006069032751,0.4658993930967248
SAMN26367026,1.0,0.0
SAMN26308878,0.0,1.0
SAMN26308807,0.0,1.0
SAMN09400811,1.0,0.0
SAMN12220330,0.0,1.0
n282282,0.0231908497622059,0.976809150237794
n284284,0.0314600187914495,0.9685399812085504
n287,0.0196433630125023,0.9803566369874976
n295,0.0196433630125021,0.980356636987498
SAMN04339721,0.0,1.0
SAMN16340135,1.0,0.0
n314,0.0050470943821553,0.9949529056178448
n315,0.0568723795412717,0.9431276204587284
SAMN27404361,1.0,0.0
SAMN26308883,0.0,1.0
n283,0.0231908497622059,0.976809150237794
n283283,0.0004920229312334,0.9995079770687666
n285,0.0014765194663026,0.9985234805336972
SAMN26304503,0.0,1.0
n287287,0.0547599936677662,0.9452400063322338
n288288,0.0196433630125023,0.9803566369874976
n295295,0.0196433630125023,0.9803566369874976
n309309,0.0636860841671791,0.936313915832821
n314314,0.0002338569219592,0.9997661430780408
SAMN13082285,0.0,1.0
SAMN07662565,0.0,1.0
SAMN04393396,0.0,1.0
SAMN04339719,0.0,1.0
SAMN04339726,0.0,1.0
n284,0.0006174489926798,0.99938255100732
SAMN13082337,0.0,1.0
SAMN13082333,0.0,1.0
SAMN13082332,0.0,1.0
n288,0.0565438609321898,0.9434561390678102
SAMN07775514,0.0,1.0
n289,0.0364901674201007,0.9635098325798992
n291291,0.0196433630125023,0.9803566369874976
n296,0.0730268707898688,0.9269731292101312
n299,0.0196433630125024,0.9803566369874976
n310,0.1086455059918807,0.8913544940081193
n311311,0.0699357412039853,0.9300642587960148
SAMN13082284,0.0,1.0
SAMN13082286,0.0,1.0
SAMN13082338,0.0,1.0
SAMN13082336,0.0,1.0
SAMN13082416,0.0,1.0
SAMN27404345,0.0,1.0
n289289,0.0387075567215902,0.9612924432784096
n291,0.0049262088259147,0.9950737911740852
n292,0.0196433630125023,0.9803566369874976
n294,0.0196433630125023,0.9803566369874976
n296296,0.0730268707898688,0.9269731292101312
SAMN13082274,0.0,1.0
n299299,0.0196433630125024,0.9803566369874976
n306,0.0196433630125024,0.9803566369874976
n310310,0.1763029121133818,0.8236970878866181
n311,0.0010176396992684,0.9989823603007316
n312,0.0699357412039853,0.9300642587960148
SAMN06007768,0.0,1.0
n290,0.0387075567215902,0.9612924432784096
n290290,0.0804314413264982,0.9195685586735016
SAMN09400841,0.0,1.0
SAMN09400874,0.0,1.0
n292292,0.01983883620733,0.98016116379267
SAMN09400815,0.0,1.0
n294294,0.0333109499407113,0.9666890500592888
SAMN27404318,0.0,1.0
n297,0.052323647243899,0.947676352756101
n297297,0.0730268707898688,0.9269731292101312
n300,0.0405723893191039,0.959427610680896
n302,0.0196433630125024,0.9803566369874976
n306306,0.0434907438879651,0.9565092561120347
SAMN16340134,0.0,1.0
SAMN13082259,0.0,1.0
SAMN13082254,1.0,0.0
SAMN13082257,0.0,1.0
SAMN13082253,0.0,1.0
SAMN26308879,0.0,1.0
SAMN13622044,0.0,1.0
SAMN27404393,1.0,0.0
SAMN26308885,0.0,1.0
SAMN13082277,0.0,1.0
SAMN30965858,1.0,0.0
n293,0.0096554187589143,0.9903445812410856
SAMN13082307,0.0,1.0
SAMN27404414,0.0,1.0
SAMN27404415,0.0,1.0
SAMN27404402,0.0,1.0
SAMN27404430,0.0,1.0
n298,0.0927469790026374,0.9072530209973626
SAMN27404319,0.0,1.0
n300300,0.1070753125326984,0.8929246874673016
SAMN12220332,0.0,1.0
n302302,0.0196433630125024,0.9803566369874976
n303,0.1035592599464244,0.8964407400535754
n307,0.0,1.0
SAMN10435683,1.0,0.0
n293293,0.0036860306937024,0.9963139693062976
SAMN13082306,0.0,1.0
n298298,0.4945152335093448,0.5054847664906551
SAMN27404449,1.0,0.0
n301,1.0,0.0
SAMN06754736,0.0,1.0
SAMN22657223,0.0,1.0
SAMN06754735,0.0,1.0
n303303,0.1035592599464244,0.8964407400535754
SAMN11285029,0.0,1.0
n307307,0.0,1.0
SAMN11335366,0.0,1.0
SAMN13082309,0.0,1.0
SAMN13082308,0.0,1.0
SAMN26308860,0.0,1.0
SAMN06680400,1.0,0.0
n301301,1.0,0.0
SAMN27404427,0.0,1.0
n304,0.0102879004842149,0.989712099515785
SAMN12220341,1.0,0.0
n308,0.0,1.0
SAMN11335362,0.0,1.0
SAMN27404428,1.0,0.0
SAMN27404432,1.0,0.0
n304304,0.0102879004842149,0.989712099515785
SAMN11335390,0.0,1.0
n308308,0.0,1.0
SAMN11335372,0.0,1.0
n305,0.0072233341448186,0.9927766658551812
SAMN27404352,0.0,1.0
n309,0.0,1.0
SAMN11335373,0.0,1.0
n305305,0.0071665364902007,0.9928334635097992
SAMN11335387,0.0,1.0
SAMN11335375,0.0,1.0
SAMN11335374,0.0,1.0
SAMN11335392,0.0,1.0
SAMN11335391,0.0,1.0
