,p0111_PLASMID,glpT-E448K_AMR,ymgB_STRESS,parE-E460D_AMR,blaCTX-M-27_AMR,aph(6)-Id_AMR,aph(3'')-Ib_AMR,tet_AMR,mph(A)_AMR,sul_AMR,qacE_STRESS,aadA_AMR,dfrA_AMR,Col_PLASMID,senB_VIR,fdeC_VIR,acrF_AMR,parE-I529L_AMR,iss_VIR,IncFIA_PLASMID,gyrA-D87N_AMR,parC-S80I_AMR,parC-E84V_AMR,gyrA-S83L_AMR,mdtM_AMR,iha_VIR,sat_VIR,iucABCD_VIR,IncFIB_PLASMID,aac(6')-Ib-cr_AMR,blaOXA-OH_AMR,blaCTX-M-15_AMR,papCFGII_VIR,hlyA-alpha_VIR,cnf1_VIR,aac(3)_AMR,erm(B)_AMR,emrE_STRESS,IncI_PLASMID,IncX_PLASMID,blaCTX-M_AMR,ampC-T32A_AMR,trxLHR_STRESS,psi-GI_STRESS,kefB_STRESS,IncY_PLASMID,blaCMY_AMR,astA_VIR,sfaF_VIR,cvaC_VIR,mchF_VIR,iroBCDEN_VIR,sslE_VIR,ibeA_VIR,ireA_VIR,aph(3')-Ia_AMR,IncQ1_PLASMID,catA_AMR,merCPRT_STRESS,IncC_PLASMID,cmlA_AMR,ant(2'')-Ia_AMR,catB_AMR,aac(6')_AMR,ble_AMR,blaNDM_AMR,nfaE_VIR,afaC_VIR,IncFII_PLASMID,blaTEM-CA_AMR,papA_VIR,papE_VIR,papH_VIR,aggR_VIR,agg3DCB_VIR,aatA_VIR,aar_VIR,agg5A_VIR,aap_VIR,iutA_VIR,parC-S80R_AMR,blaTEM-IR_AMR,qnrB_AMR,sat2_AMR,blaCTX-M-14_AMR,IncB/O/K/Z_PLASMID,qnrS1_AMR,IncN_PLASMID,BlaKPC_AMR,parE-L445H_AMR
iha_VIR,0.029891685031578,-0.0366724653872265,0.1240819240866882,0.0345553690777816,0.0386800395876068,-0.0374148892537275,-0.0269284877682959,0.0931715427950113,0.1596712837267701,0.1016491178175049,0.1580645251663479,0.1312893979971258,0.1092196447810655,0.0487426091563116,0.0271165471002945,0.0732287183261721,0.11438074518593,0.165152528834134,0.1808968362691232,0.2429195519447912,0.316949651587268,0.3185106650347254,0.2805792150286884,0.1806600500883251,0.3127625284469989,1.0,0.6382272895633166,0.5162027096954052,0.0235201695497524,0.1483872234763534,0.1620672141241064,0.1979476511191536,0.1051995865878435,0.0676592510417189,0.060542916851585,0.0572613969518808,0.0475072985977007,-0.0345553690777811,-0.1330094099361258,-0.150173441027731,0.0323051331858348,0.0298916850315781,0.0051950273999584,0.0051950273999584,0.0051950273999584,0.0566454047017052,-0.0952548089685776,-0.1813178055986707,-0.2074043844872084,-0.2944930810519568,-0.2962161923115734,-0.3227784851734729,-0.4318982511640175,-0.3243625729181857,-0.1275012119295273,-0.1396989231580965,-0.0799853595041355,-0.0552406587820281,-0.0088412777457741,-0.0952548089685777,-0.0875496256506867,-0.1143807451859296,-0.0232973046860682,-0.0475980393718462,0.0200896877076551,0.0200896877076551,-0.0964683207407586,-0.0913559141679311,0.0009529855499674,-0.0818725434146781,-0.0076331514976605,-0.0150754489849676,0.0035165722666527,-0.0671632613153473,-0.0671632613153473,-0.0671632613153473,-0.0671632613153473,-0.0671632613153473,-0.0994924222374585,-0.0392207735563306,-0.0132363507247673,0.0345553690777815,-0.1143807451859296,0.0272717064258177,0.0175064058871418,-0.0146587106117607,0.0424185788704774,-0.0129175273180673,-0.0387101866357159,0.0506337489090184
sat_VIR,0.0297257717596347,-0.0364689155131997,0.0795260389520954,0.0343635701095786,0.0158765892386856,-0.0083511251515259,0.0010814203654454,0.1112294036154751,0.170761242023176,0.097479570281343,0.1473667869329791,0.1277405761511998,0.105339075076093,0.0951050923200887,0.0379199156828042,0.0740565676986367,0.1151405918438352,0.2493265143392267,0.211920416107409,0.1666980175016256,0.234750341332091,0.2361564621648484,0.2428365993893008,0.1391425715350892,0.2459745677746727,0.6382272895633166,1.0,0.7843717603858049,0.0056015482026038,0.1308398327426709,0.1446915296821284,0.1886433343691436,0.0798299074100031,0.0396031856091658,0.0222610300157144,0.0324164914250977,0.0472436101725347,-0.034363570109578,-0.1057975225793612,-0.0793531383094869,0.0321258241123662,0.0297257717596346,0.0384636229313552,0.0384636229313552,0.0384636229313552,0.009399313352621,-0.1296719169121435,-0.2021082507416987,-0.2086133783590851,-0.296209729092846,-0.2979719819349457,-0.3246483745181918,-0.4343088749344166,-0.25890028619403,-0.128366977535268,-0.105234285358772,-0.0807465956135056,-0.0558775926080172,-0.0099394655796029,-0.0960448089434433,-0.0882437771233596,-0.1151405918438351,-0.0237970241601112,-0.0481205767114508,0.0197082254977174,0.0197082254977174,0.0574163402050727,0.0547584599787457,0.0189895236829313,-0.0567860336854993,-0.0305878600031221,-0.1058388046657467,-0.027076197134879,-0.0677202827962108,-0.0677202827962108,-0.0677202827962108,-0.0677202827962108,-0.0677202827962108,-0.0569008172296638,-0.0398408860193493,-0.0135875227350145,0.0343635701095786,-0.1151405918438348,0.0271203352990376,-0.0113554590111829,-0.0447003673555339,0.0114507025676049,-0.0461568154998512,-0.0395084156787277,-0.0791214932800924
iucABCD_VIR,0.0255654634606236,-0.0313648619299208,0.027853358690168,0.0295541728274307,0.0061636539224107,0.0360651678585164,0.0474320592886221,0.1214385561754615,0.16002763131241,0.1346053158873834,0.1508890248164455,0.130103640907135,0.1157358284087388,0.0557906144784712,0.0029639885063894,0.0974410788084118,0.1371612009090513,0.1352162587717881,0.228244759977929,0.1312070222575826,0.1911083333684771,0.1922980491803748,0.2002386275713272,0.0820362729434552,0.101461189282675,0.5162027096954052,0.7843717603858049,1.0,0.0701960763048627,0.1340856364136549,0.1479046766537016,0.1759797151011812,0.0995259718627155,0.0560070372708516,0.0419960736849665,0.0352639830219132,0.0406315704561111,-0.0295541728274305,-0.0800812580913012,-0.0821562179168539,0.0276296134252902,0.0255654634606235,0.0330803975273086,0.0330803975273086,0.0330803975273086,0.0047854534248889,-0.1565948688143384,-0.1591382593893527,-0.1534238088717878,-0.0571727912413945,-0.0783872470705912,-0.0783872470705913,-0.2151987619201865,-0.1416374461049161,-0.0628970977232486,-0.0485634875191992,0.0016097975893401,-0.0014754857932218,0.0040864439670913,-0.0807247622776794,-0.0628970977232487,-0.0836659092117488,-0.0376658734436367,-0.0628970977232487,0.0095686468952919,0.0095686468952919,0.0536440848584778,0.0513831782392229,0.0195958669803288,-0.0455604808727891,0.000142706573077,-0.0580667483902177,-0.0048758023759625,0.0233246741828554,0.0233246741828554,0.0233246741828554,0.0233246741828554,0.0233246741828554,0.0255654634606235,0.0392312342191109,-0.0232966669197457,0.0295541728274308,-0.0301706175144467,0.0233246741828553,0.007096559065609,-0.0288746846067814,-0.0330597456152275,-0.0561420951513688,-0.0383648908006894,-0.073543310005736
IncFIB_PLASMID,-0.0215633992944281,-0.0110405888244057,0.0363031876392309,-0.0337604403424804,-0.0685738171539725,-0.0828372717306632,-0.0101152286200778,0.1871716807116654,0.0179250801578237,0.0456967656283488,0.0037834504419097,-0.002792860735646,0.0237068305439949,0.0158967941229748,0.0297596030123251,0.0553743604565943,0.047557176877083,-0.0323930017997525,0.1805406060123638,0.1606180657960914,0.1628229729810222,0.1734849522096563,0.1915957684767804,0.0801360694469687,0.0088593481252713,0.0235201695497524,0.0056015482026038,0.0701960763048627,1.0,0.4750339226990698,0.4630808530709984,0.3943742928656437,0.4128137743561811,0.3317358267499959,0.3396570324363823,0.1999729668299073,0.1308790300764077,-0.0457341431839451,-0.035340551129308,-0.063375279771927,-0.0280230214780594,-0.021563399294428,0.0037351863903832,0.0037351863903832,0.0037351863903832,-0.0869528082073309,-0.0437204910586579,0.0434892937563955,0.0286001546435114,0.2014075784983438,0.1779153586476108,0.1967386586339323,0.0828933848822765,0.0399178477120434,0.1135349188258679,0.086031665224021,0.0778264352919111,0.0650384948844256,-0.0042808019996121,0.0037351863903831,-0.0563346095388449,-0.0475571768770823,-0.0255078054434386,0.0852233307650821,0.0920201922964923,0.0920201922964923,-0.2309306794006629,-0.2270332456292945,-0.3841811414269108,-0.3030383681272761,-0.1030606824568525,-0.1172273876016882,-0.0665366622394516,-0.0475571768770823,-0.0475571768770823,-0.0475571768770823,-0.0475571768770823,-0.0475571768770823,-0.0521259700439947,0.0205095194650777,-0.0521259700439947,-0.0337604403424805,0.0193639182344136,-0.0475571768770823,0.0406093038021073,-0.03534232351584,-0.0306001067761822,0.0252122117091676,0.0776548277107562,-0.070024746903038
aac(6')-Ib-cr_AMR,0.0116659679156174,-0.0396894264869235,0.0319658304134063,-0.0582501413793881,-0.228611874902205,-0.2620266803378963,-0.1918454697728762,0.2219143963578416,0.1590437326237755,0.1123302265054126,0.1377723509194239,0.1303957646499561,0.1498756584238169,-0.0316551635020728,-0.1024370273447351,0.0878788197673495,0.0459720384228945,0.1378321725097726,0.2585697423295061,0.1441056879569492,0.3203353893994041,0.3192575532575346,0.3471709330291535,0.2262127321051695,0.1490522625867143,0.1483872234763534,0.1308398327426709,0.1340856364136549,0.4750339226990698,1.0,0.9605076929268026,0.6962039177979901,0.4217082653650074,0.28880062906941,0.3262581137216513,0.3379717696059973,0.0777153938839331,-0.0493541992858819,-0.038056892649116,-0.0459311608461894,-0.0544569085955674,-0.0503885481656488,-0.0411115874219342,-0.0411115874219342,-0.0411115874219342,-0.0585935380790773,-0.0411115874219342,-0.0054109879479725,-0.0544569085955674,-0.0161070863849052,-0.0254288337458679,-0.0254288337458679,-0.0950850044710242,-0.134428669238384,0.0030271921693889,-0.0364418485050104,-0.0054601243076169,0.0464820191584504,-0.1163158276033778,0.0311542354584265,-0.0257148582130892,-0.0459720384228939,0.1384050268111085,0.0030271921693889,0.0579905612310118,0.0579905612310118,0.0736031016572484,0.07285930634321,-0.3130623424688889,-0.3058282952562747,-0.0676192300368976,-0.0740362486231313,-0.0810170189895616,-0.0459720384228939,-0.0459720384228939,-0.0459720384228939,-0.0459720384228939,-0.0459720384228939,-0.0503885481656488,0.0247036949002349,-0.0503885481656487,-0.0582501413793882,-0.0120027414125044,0.0559358526082743,-0.0569178676700453,-0.0109772180582744,0.0385699191958143,0.0326835480740795,-0.0045604558479568,-0.0853535387186818
blaOXA-OH_AMR,0.0098779286242079,-0.037237939418971,0.0510546436097201,-0.0329605240060235,-0.2261935497115008,-0.2554146237270407,-0.1874363627257803,0.2390151623443998,0.165791665269508,0.1267811115094874,0.1484843808141893,0.1414345872314241,0.1700125644119295,-0.0285781178366472,-0.1114198465178472,0.0898976041637188,0.0470281249074779,0.129276285477302,0.2514169723301515,0.1551494609719129,0.3278971037555299,0.326794875923676,0.3495251808089877,0.231409373742404,0.1335289055887819,0.1620672141241064,0.1446915296821284,0.1479046766537016,0.4630808530709984,0.9605076929268026,1.0,0.7089369051590769,0.4212632035806641,0.2819643589272018,0.3199461525823107,0.3253859106540239,0.0742724033453719,-0.0469227587862497,-0.0430220228202426,-0.050766736430126,-0.0557079126217742,-0.0515460923277328,-0.0666979977815419,-0.0666979977815419,-0.0666979977815419,-0.0628906753723295,-0.0428541386555899,0.0045021537181777,-0.0557079126217741,0.0016927030596409,-0.0089971034870614,-0.0089971034870613,-0.0972693319786422,-0.137516813806115,0.0011921299982681,-0.063239067477749,-0.007773808156166,0.0437427483697043,-0.1027091089707244,0.0286774387222662,0.0011921299982681,-0.0470281249074774,0.1347317867924347,0.0580921726183105,0.0352235601456318,0.0352235601456318,0.1053816841961888,0.1050042438029779,-0.2971967955543212,-0.3208388239892162,-0.0702330596129774,-0.077445252433096,-0.0748158018163686,-0.0470281249074773,-0.0470281249074773,-0.0470281249074773,-0.0470281249074773,-0.0470281249074773,-0.0515460923277328,0.0218907679469788,-0.0515460923277327,-0.0595882849367818,-0.0134039675849651,0.053844347060059,-0.0589014916023722,-0.0133330030559689,0.0140175334371502,0.0162017211359028,0.0065554316977415,-0.0873143114349788
blaCTX-M-15_AMR,0.0177228768304365,0.0128500491777647,0.054918771738993,-0.0773006332960616,-0.2892946150956234,-0.2971319677716675,-0.2489696861138758,0.0982467365696396,0.1361826094703733,0.1409137163620457,0.1784137669161875,0.1657349275233665,0.1792142917640291,-0.1047399209240189,-0.2404784793744626,0.067443134988515,0.0610070224697869,0.1721474112103968,0.2493634198175869,0.2267783383147961,0.3664573887438539,0.3704944981244743,0.4044349627042032,0.293096459840602,0.1520882266596608,0.1979476511191536,0.1886433343691436,0.1759797151011812,0.3943742928656437,0.6962039177979901,0.7089369051590769,1.0,0.5275473848794956,0.3644473245871853,0.344150866406597,0.2075029644580139,0.1267576153286543,-0.0449351460743211,-0.055393704124373,-0.0709708844138823,-0.072266837849644,-0.0668679352845659,-0.0865236761481284,-0.0865236761481284,-0.0865236761481284,-0.0239486964194481,-0.0646324423261235,0.0094071907267348,-0.072266837849644,-0.0284355358249174,-0.0403575203455032,-0.0403575203455032,-0.1261822012533321,-0.1783930651359902,-0.0200264630471588,-0.012850049177764,0.0451569141425334,0.0345078073546448,-0.1477690603689926,-0.0427412085041184,-0.0461466504484015,-0.0610070224697865,0.0971611189944355,-0.0461466504484014,0.037129993343387,0.037129993343387,0.0299267162491535,0.025476454187715,-0.3043318764905185,-0.3016151479883071,0.1441157902131306,0.0558875616029061,0.1030225122756338,-0.0610070224697864,-0.0610070224697864,-0.0610070224697864,-0.0610070224697864,-0.0610070224697864,-0.0668679352845659,0.0457404704775998,0.0177228768304365,0.0449351460743223,-0.0301364202687426,0.0316047841333449,-0.065523538976176,-0.0411232420041011,0.0451569141425333,0.0233203547981181,-0.0359439527325067,-0.1132680958496121
papCFGII_VIR,-0.0222884027440578,-0.0099741611081592,0.0216972691855038,-0.0345568721991647,-0.1707588061768314,-0.1164150548260284,-0.1563832923822012,0.0308006811825042,0.0219824288355965,0.0480373999584197,0.0527813678418564,0.0412204777501316,0.0419696685576441,-0.0758840980908118,-0.0902951142310843,0.0565549306288078,0.0480870364218244,0.1093429276083352,0.123780881416599,0.037689598907722,0.1614087562011098,0.1599656372683637,0.184963998786021,0.1753597701772524,0.0504204755385725,0.1051995865878435,0.0798299074100031,0.0995259718627155,0.4128137743561811,0.4217082653650074,0.4212632035806641,0.5275473848794956,1.0,0.747805254728921,0.7022300197905179,0.2657247936826019,0.109609621386804,-0.018189399454874,-0.0378240733972364,-0.0860401923914483,-0.0287842920447348,-0.0527067329187148,-0.0681998071344274,-0.0681998071344274,-0.0681998071344274,0.0638468313314236,-0.0445839523502316,0.0142229988968062,-0.0287842920447347,0.0391489321065349,0.0633110281897368,0.0258421019889743,-0.0338589492371954,-0.116861622309509,0.0557496210666871,-0.0397839420472343,0.0331199507719694,0.0410791433978149,-0.1076835292953103,-0.0445839523502316,-0.0569622630818754,-0.0480870364218237,-0.0265100807393352,-0.0006063210075942,0.0129210143093335,0.0129210143093335,-0.2594273413663023,-0.2617666822155177,-0.4315538204040784,-0.1849056563649407,0.2409509596050622,0.3235335155590195,0.3900958837746163,0.1184261132270791,0.1184261132270791,0.1184261132270791,0.1184261132270791,0.1184261132270791,0.0993849179545701,0.1591784704748348,0.0689665877799132,-0.0345568721991648,-0.014784406492043,-0.0480870364218236,0.0191440090451515,-0.0571455419857646,-0.0532119061480277,-0.0681248813158799,-0.0551143737399006,-0.0892803292153519
hlyA-alpha_VIR,-0.041707678237538,-0.0329691338277928,0.0083099856222502,-0.0184846179760229,-0.1378444172352656,-0.1077093557596028,-0.1388799177161073,-0.0465229892245331,-0.0243451179375204,0.0168681773889664,0.0251659133505757,0.0263447406940691,0.03312110294714,-0.0835783233603016,-0.0856143849599663,0.0328703420683394,0.0380520387323436,0.0486465292983036,0.0514197858949983,-0.0146849260946613,0.0739927623639407,0.0727531214548123,0.0974227215015052,0.1268152100756604,-0.0025035791350611,0.0676592510417189,0.0396031856091658,0.0560070372708516,0.3317358267499959,0.28880062906941,0.2819643589272018,0.3644473245871853,0.747805254728921,1.0,0.9291964867060932,0.2627990926634893,0.0427098224437905,-0.0409759199942054,-0.0995850610766933,-0.120997282296453,-0.0133102988290679,-0.041707678237538,-0.0539675949221063,-0.0539675949221063,-0.0539675949221063,0.0869542231172157,-0.0273455913934918,-0.0349616892902662,0.113749094317602,0.0036521557175498,0.0370961990042498,0.0159769574047962,0.050710514105418,-0.0443319208437633,-0.0133102988290679,-0.0511688579928463,0.0381349818944177,0.0449564021959109,-0.0678940703298233,-0.0273455913934918,-0.0450751471157354,-0.0380520387323429,-0.0566341368674018,0.0184545494575995,0.0209105315664107,0.0209105315664107,-0.2219340579195954,-0.2259417272762344,-0.3834261020649722,-0.1182732101474605,0.2535757490186742,0.3376312816748253,0.3533172440538611,0.1496571802657507,0.1496571802657507,0.1496571802657507,0.1496571802657507,0.1496571802657507,0.129744276528505,0.0487550018517675,0.0268731036688791,-0.0482148869611381,-0.0380520387323428,-0.0380520387323428,-0.0188992673495589,-0.0382492607343956,-0.0348560347517619,-0.0143758172492125,-0.0241071398371179,-0.0706489482017045
cnf1_VIR,-0.0390589143426754,-0.0396846667974424,0.0190307982818335,-0.0141979115540348,-0.1237104178378474,-0.091663851846506,-0.1211246705532828,-0.0051265328159291,-0.0383920719558529,-0.0232205515335825,-0.0188429828137753,-0.0182463636716534,-0.0087027001432136,-0.0809424690982054,-0.0482576420088091,0.0473640910593449,0.0356354365483018,0.0387054503110717,0.0378171817788022,-0.0087020804456081,0.0839741075070038,0.0828398804181999,0.1046440261472254,0.1393983875823064,0.0397329628487432,0.060542916851585,0.0222610300157144,0.0419960736849665,0.3396570324363823,0.3262581137216513,0.3199461525823107,0.344150866406597,0.7022300197905179,0.9291964867060932,1.0,0.2557616968436489,0.0514094510796925,-0.047711994135903,-0.0896888980387858,-0.1121127596223485,-0.0091391796932486,-0.0390589143426754,-0.0505402303944499,-0.0505402303944499,-0.0505402303944499,0.1033330782899776,-0.0228215822961274,-0.0263313490889947,0.1231541919319731,0.0105036841232494,0.0457963274918513,0.0238071174998422,0.0610398157838181,-0.0345080681220452,-0.0091391796932486,-0.0479192351579119,0.0205701717737522,0.0527379487840889,-0.0763956317203104,-0.0228215822961273,-0.0422125225995541,-0.0356354365483012,-0.0530374260628174,0.0239341632130568,0.0287121784280082,0.0287121784280082,-0.2035249215659878,-0.2079760988823833,-0.3607849778036292,-0.1288584922787961,0.2542404513353548,0.3179290665413419,0.2466986171478297,0.0425411857427546,0.0425411857427546,0.0425411857427546,0.0425411857427546,0.0425411857427546,0.0323469269918637,-0.0129767034231538,-0.0390589143426754,-0.0451528643990047,-0.0356354365483011,-0.0356354365483011,-0.0129767034231538,-0.0333712543456763,-0.0300949932924213,-0.0027338127954351,-0.0327595090576301,-0.0661621872235241
aac(3)_AMR,-0.0302272758297275,-0.0224311454008654,-0.0080613942208381,-0.068591028808665,-0.2328507006276624,-0.0050609409361842,0.0694564453822972,0.2140258051823917,0.1676338894184378,0.1587419775112154,0.1762113590723774,0.1760287316453083,0.172093300355456,0.1051474744220755,0.1506887567105653,0.0357962605791095,0.0222668097855722,-0.0043406055314034,0.0060555350488078,-0.0948507689793302,-0.011883612219814,-0.013860094167805,-0.0417531335151368,-0.0047382552669845,0.0687816849541427,0.0572613969518808,0.0324164914250977,0.0352639830219132,0.1999729668299073,0.3379717696059973,0.3253859106540239,0.2075029644580139,0.2657247936826019,0.2627990926634893,0.2557616968436489,1.0,0.0167225496665157,-0.0071163192388976,-0.0743752483897245,-0.0814039994692021,-0.0101988331986696,-0.0593338020648959,-0.0541774838601178,-0.0541774838601178,-0.0541774838601178,-0.1112101116546101,-0.0541774838601179,0.0060765139969535,-0.0641244003509168,-0.0336235052773254,-0.0436692733695126,-0.0257427422745429,-0.0648863952859292,-0.1469295411080507,0.0167639503774539,-0.0251811175533753,0.0603661389831672,0.0703386078560186,0.1707135011764797,0.0136147479516215,-0.0371616167747933,-0.0541332490735131,0.0703386078560188,-0.0101988331986696,-0.0202849975904601,-0.0202849975904601,-0.001241230124207,0.0047283784326811,-0.1064815569287521,0.1882624568631548,0.0928632005059114,0.0697543153401804,0.1262701652529091,0.1051989473661937,0.1051989473661937,0.1051989473661937,0.1051989473661937,0.1051989473661937,0.086198829110946,0.081229706172881,0.1153053553461144,0.007116319238899,-0.0222668097855717,-0.054133249073513,-0.0144813033689576,0.0115792657637635,0.0603661389831671,0.0294782009538599,0.0670347163762384,0.1431126201993542
erm(B)_AMR,-0.0108733056292705,0.01333986103202,0.0210133614867396,-0.012569752716116,-0.0226896929689276,-0.0833058984903401,-0.0898133056555338,-0.0669140769105981,0.120453013957429,0.0653202790457702,0.0766643180015006,0.0783091892939322,0.0181254198911318,0.0819033180415613,0.0793216584985147,0.0189633021878049,0.0099202704259194,-0.0109748247530999,-0.0824094191975319,-0.0751229606023787,-0.0348058458744767,0.0069499405983898,-0.0046213478623423,0.0488142695702559,0.0364375455891335,0.0475072985977007,0.0472436101725347,0.0406315704561111,0.1308790300764077,0.0777153938839331,0.0742724033453719,0.1267576153286543,0.109609621386804,0.0427098224437905,0.0514094510796925,0.0167225496665157,1.0,0.0125697527161165,0.0005208310761306,0.0367947141519589,-0.0117512139631068,-0.0108733056292705,-0.0140694993934375,-0.0140694993934375,-0.0140694993934375,-0.0318640358215182,-0.0140694993934375,0.022540842546448,-0.0117512139631068,-0.0166855257889185,-0.0178581394329093,-0.0178581394329093,-0.0205183191818737,-0.0290082580105281,-0.0117512139631068,-0.0133398610320199,-0.0154300492572019,-0.0147646741614823,-0.0391689191961475,-0.0140694993934375,-0.0117512139631068,-0.0099202704259192,-0.0147646741614823,-0.0117512139631068,0.050537634408602,0.050537634408602,-0.0686020247415683,-0.067908767753922,0.0048026301409943,-0.0651092610222967,-0.0214981188411218,-0.0271016237781916,-0.0335509932456726,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0099202704259192,-0.0108733056292705,-0.0166855257889185,-0.0108733056292705,-0.012569752716116,-0.0099202704259192,-0.0099202704259192,-0.0166855257889185,-0.0160693317487313,0.0602629145989611,-0.0304628137012679,-0.0233469829784336,-0.0184183737538343
emrE_STRESS,0.0079089129503381,-0.0097030105902521,-0.0152844822410986,0.0091428571428574,0.0358825861001451,0.0341590739980979,-0.0116531663752354,-0.0199154085261201,-0.0156259231087355,-0.024453604115088,-0.0331706842496527,-0.034414386521131,-0.0294427734767417,-0.0130531570511006,-0.0003248658231557,-0.0137933312433135,-0.0072157040294353,-0.0216339365554299,-0.0106468473113409,-0.0325591682341888,-0.022531444928513,-0.022311827688971,-0.0278628297899107,0.0011199328785508,-0.0265035662579628,-0.0345553690777811,-0.034363570109578,-0.0295541728274305,-0.0457341431839451,-0.0493541992858819,-0.0469227587862497,-0.0449351460743211,-0.018189399454874,-0.0409759199942054,-0.047711994135903,-0.0071163192388976,0.0125697527161165,1.0,0.0253529202020303,0.025118191731552,0.0085474768634134,0.0079089129503391,0.0102337274193791,0.0102337274193791,0.0102337274193791,0.0231769338737677,0.0102337274193784,0.0182390417106225,0.0085474768634136,0.0121365457290135,0.0129894693523259,0.0129894693523261,0.0149244034730208,0.0210997276512332,0.008547476863413,0.0097030105902515,0.0112233501527012,0.0107393764752576,-0.0151849260110739,0.010233727419377,0.0085474768634131,0.007215704029435,0.0107393764752578,0.0085474768634132,0.0125697527161158,0.0125697527161158,0.0498990335043521,0.0493947793838068,0.0194995153548659,-0.0103474190172298,-0.0594039073559805,-0.0407263031991388,-0.0254772985730216,0.0072157040294361,0.0072157040294361,0.0072157040294361,0.0072157040294361,0.0072157040294361,0.0079089129503388,0.0121365457290142,0.007908912950339,0.0091428571428569,0.0072157040294357,0.0072157040294358,0.0121365457290141,0.0116883448607114,0.0112233501527016,-0.0321902539347596,0.0169818877832693,0.013396966816949
IncI_PLASMID,0.0337161043343988,0.0269062120702955,0.0423834970330562,-0.0253529202020312,0.0533707234038676,0.013969740033899,-0.004490440937078,-0.001969080767635,-0.004854033482919,-0.003060592618439,0.0132847603329573,0.0261372489250314,0.011683815459715,-0.0305286409074262,0.0191869633907067,-0.0588016833967779,-0.1627626340935375,-0.0462075054048909,-0.0410416584052904,-0.0092618589649563,-0.0445813297246831,-0.0453849431709866,-0.0254788423332854,-0.0276207235155438,-0.0685861155827703,-0.1330094099361258,-0.1057975225793612,-0.0800812580913012,-0.035340551129308,-0.038056892649116,-0.0430220228202426,-0.055393704124373,-0.0378240733972364,-0.0995850610766933,-0.0896888980387858,-0.0743752483897245,0.0005208310761306,0.0253529202020303,1.0,0.1907954401811151,0.2340421139215979,0.1450107590157979,0.0148249943183248,0.0148249943183248,0.0148249943183248,0.0355718691602986,0.1012307367809052,0.1729668505532045,0.0278468666352213,0.0395397116282033,0.0325262134365481,0.0667990612461806,0.0786247184507513,0.0718445627993184,0.0278468666352213,-0.0269062120702954,0.0083618223189334,0.0114359047187621,-0.0288882604328299,0.058027865549615,0.0793956784568153,0.1018387655455959,0.052651838868423,-0.0237019451863728,0.0358972803240844,0.0358972803240844,-0.0269113566562416,-0.0248598701146109,0.0144221794628557,-0.0540743331349889,-0.0146596103570001,-0.0546633908010783,0.0086426091899149,-0.0200089715502864,-0.0200089715502864,-0.0200089715502864,-0.0200089715502864,-0.0200089715502864,-0.0219312230063005,0.0029426829408831,0.0337161043343989,-0.0253529202020312,0.1018387655455959,-0.0200089715502864,-0.0336543457464373,-0.0324114956536265,0.0083618223189334,0.0009181113784303,-0.0205381332974589,-0.0371494627283676
IncX_PLASMID,-0.0217281741113023,0.0266571025414793,0.0124232018603238,-0.0251181917315523,0.0135026303737939,-0.0135752968462283,-0.0112724709207037,-0.0340806136247682,-0.0553789093537846,-0.0638020059274341,-0.0465413861655618,-0.0521506134726178,-0.0390103637726216,-0.0163287384584269,0.0608051377737419,-0.0925570083666924,-0.1644325381725168,0.0594349619398849,0.0555403509651332,0.0289787929078035,0.0854239219682456,0.084863328813853,0.0991219493564131,0.0269334437312767,-0.0167079266228689,-0.150173441027731,-0.0793531383094869,-0.0821562179168539,-0.063375279771927,-0.0459311608461894,-0.050766736430126,-0.0709708844138823,-0.0860401923914483,-0.120997282296453,-0.1121127596223485,-0.0814039994692021,0.0367947141519589,0.025118191731552,0.1907954401811151,1.0,0.2363552097883107,0.1465698762420308,-0.0281151420646661,-0.0281151420646661,-0.0281151420646661,-0.0636740418989925,0.0589924735251591,0.0250115432587596,-0.0234825021677131,0.0035515470147081,-0.0011347521292766,-0.0011347521292766,-0.041001846803136,0.0515430504473383,-0.0234825021677131,-0.0266571025414791,-0.030833934797522,-0.0295043128387496,-0.0445902985369025,0.0589924735251589,0.0804525826146964,0.103013785547165,0.0535971488410461,-0.0234825021677131,0.0367947141519589,0.0367947141519589,-0.0359611911646008,-0.045285327817505,0.0423320433483134,0.033063031331885,-0.0429597847399699,-0.0541572931203503,-0.0670450962848557,-0.0198237197035395,-0.0198237197035395,-0.0198237197035395,-0.0198237197035395,-0.0198237197035395,-0.0217281741113023,-0.0333427590322016,-0.0217281741113023,-0.0251181917315522,0.1030137855471648,0.164432538172517,0.040445853061618,-0.0321114157914219,-0.0308339347975219,0.0229493693914306,-0.0198864665234266,-0.0368055166860238
