,BlaKPC_AMR,Col_PLASMID,IncB/O/K/Z_PLASMID,IncC_PLASMID,IncFIA_PLASMID,IncFIB_PLASMID,IncFII_PLASMID,IncI_PLASMID,IncN_PLASMID,IncQ1_PLASMID,IncX_PLASMID,IncY_PLASMID,aac(3)_AMR,aac(6')-Ib-cr_AMR,aac(6')_AMR,aadA_AMR,aap_VIR,aar_VIR,aatA_VIR,acrF_AMR,afaC_VIR,agg3DCB_VIR,agg5A_VIR,aggR_VIR,ampC-T32A_AMR,ant(2'')-Ia_AMR,aph(3'')-Ib_AMR,aph(3')-Ia_AMR,aph(6)-Id_AMR,astA_VIR,blaCMY_AMR,blaCTX-M-14_AMR,blaCTX-M-15_AMR,blaCTX-M-27_AMR,blaCTX-M_AMR,blaNDM_AMR,blaOXA-OH_AMR,blaTEM-CA_AMR,blaTEM-IR_AMR,ble_AMR,catA_AMR,catB_AMR,cmlA_AMR,cnf1_VIR,cvaC_VIR,dfrA_AMR,emrE_STRESS,erm(B)_AMR,fdeC_VIR,glpT-E448K_AMR,gyrA-D87N_AMR,gyrA-S83L_AMR,hlyA-alpha_VIR,ibeA_VIR,iha_VIR,ireA_VIR,iroBCDEN_VIR,iss_VIR,iucABCD_VIR,iutA_VIR,kefB_STRESS,mchF_VIR,mdtM_AMR,merCPRT_STRESS,mph(A)_AMR,nfaE_VIR,p0111_PLASMID,papA_VIR,papCFGII_VIR,papE_VIR,papH_VIR,parC-E84V_AMR,parC-S80I_AMR,parC-S80R_AMR,parE-E460D_AMR,parE-I529L_AMR,parE-L445H_AMR,psi-GI_STRESS,qacE_STRESS,qnrB_AMR,qnrS1_AMR,sat2_AMR,sat_VIR,senB_VIR,sfaF_VIR,sslE_VIR,sul_AMR,tet_AMR,trxLHR_STRESS,ymgB_STRESS
ant(2'')-Ia_AMR,-0.013402405199002878,-0.02388120739594588,-0.00922464780878291,0.4198236474902321,0.013055709087407425,-0.047557176877082365,0.013923933639066176,0.10183876554559593,-0.01748726904470975,-0.008857665788192954,0.10301378554716503,-0.01829164478125565,-0.05413324907351311,-0.045972038422893984,-0.006745819417404847,0.06528869005777219,-0.006241853520461163,-0.005694760820045565,-0.005694760820045565,-0.5977220956719825,-0.03898323063171683,-0.005694760820045565,-0.005694760820045565,-0.005694760820045565,-0.006241853520461172,1.0,-0.01915520646052705,0.142605011330628,-0.014441109713793369,-0.014394573239854186,0.1345567904422328,-0.009578375835030569,-0.0610070224697865,0.06344533202758224,-0.006745819417404859,-0.00992027042591924,-0.047028124907477445,0.023347209141413718,-0.007215704029435864,-0.00992027042591924,-0.008475705230359946,0.2636714845299251,0.8441911156638063,-0.0356354365483012,-0.009578375835030581,0.03093583855954652,0.007215704029435068,-0.00992027042591925,-0.20272039692669713,0.007657787004628472,0.004187672795931407,-0.018227379438263618,-0.03805203873234293,-0.016652277012984818,-0.11438074518592967,-0.006745819417404844,-0.01025151819407372,-0.04730737283357155,-0.08366590921174885,0.1112459936268551,-0.008076638081766684,-0.010251518194073725,-0.03771715049661761,0.1981181405369226,-0.052057124951636856,-0.039381196872753474,-0.006241853520461156,-0.012341059227703427,-0.04808703642182372,-0.015557767946367195,-0.019260047721064592,0.00894368263811374,0.003989634125088692,-0.006241853520461155,-0.0072157040294358425,0.017073884097328195,-0.010573122376608204,-0.008076638081766684,0.03382052801148048,-0.005694760820045565,-0.008857665788192947,-0.005694760820045562,-0.11514059184383511,-0.014836425086299305,-0.006745819417404844,0.08727383427048421,0.02709839495349451,-0.048482888990487215,-0.008076638081766684,0.01206278282288388
aph(3'')-Ib_AMR,0.03400110960380649,0.12447191827520679,-0.002766321564696698,0.01878791861003625,0.11928608321777567,-0.010115228620077812,0.19190165499960826,-0.004490440937078016,-0.014598857809750034,0.12980231115356405,-0.011272470920703725,-0.006302296279185579,0.06945644538229724,-0.1918454697728762,0.021175413318230838,0.3601433354906513,-0.026914648836756844,-0.01915520646052706,-0.01915520646052706,0.019155206460527062,-0.19194473614976354,-0.01915520646052706,-0.01915520646052706,-0.01915520646052706,0.03227746803212552,-0.01915520646052705,1.0,0.07590922878164175,0.9275451769902373,0.06783119464015214,0.018787918610036213,0.03006692807412195,-0.2489696861138758,0.4236190266977322,0.07600793519505723,0.023076586008290143,-0.18743636272578038,0.10083536641682266,-0.06532747633797842,0.023076586008290143,0.07671008938467382,-0.032893484930321314,-0.0062408476201824,-0.12112467055328284,0.04953107579365983,0.3951760529820032,-0.011653166375235426,-0.08981330565553385,0.0469397841440348,0.0693298806748909,0.08580129477518512,0.1791921630815354,-0.13887991771610736,-0.10454253851132775,-0.026928487768295935,0.04859167425664414,0.05301198589574108,-0.1319734440155653,0.04743205928862219,0.030066928074121972,0.04176538693782289,0.05301198589574109,0.0571339133070356,-0.01699423301179618,0.4356470093333669,-0.19648572490598917,0.002681409597684423,0.10197972745356913,-0.15638329238220125,0.08045132041211295,0.0691554851879531,0.0316526988394999,0.08409540251815797,0.09146958490100794,0.08863380908844934,-0.08264322218490056,0.09891003117495335,0.04176538693782289,0.37119281553255584,-0.019155206460527048,0.02480465564916955,0.01324718301197365,0.001081420365445419,0.2381641445599669,0.021175413318230814,-0.010896891490390685,0.5177243700549139,0.5480844846746739,0.04176538693782289,0.01561665238350045
aph(3')-Ia_AMR,0.1129546639592846,-0.04573282685271469,-0.01240445215253181,0.20225064784274893,-0.06302631578535614,0.08603166522402102,-0.08639052878779256,-0.0269062120702954,0.02775381310249268,0.18285542711715078,-0.026657102541479176,0.02465268536543102,-0.02518111755337532,-0.0364418485050104,-0.00907115327624184,-0.026142124904790415,-0.008393466606275558,-0.007657787004627998,-0.007657787004627998,0.0076577870046278295,0.002880965085937363,-0.007657787004627998,-0.007657787004627998,-0.007657787004627998,-0.008393466606275563,0.142605011330628,0.07590922878164175,1.0,0.08531850147087285,0.10316523057939617,-0.010860714979622568,-0.012880112846311461,-0.012850049177764007,-0.038080996727304674,-0.009071153276241825,0.0739127114959329,-0.06323906747774903,0.09036834393824754,-0.009703010590252232,0.0739127114959329,0.09025775075641979,-0.011397343526639743,0.11806897915108445,-0.047919235157911924,0.16764591323770467,0.060005008264339445,0.009703010590251523,-0.013339861032019958,0.014638404279705027,0.01029748283752848,-0.08103276745382453,-0.10052275525057007,-0.05116885799284633,0.031191637419680816,-0.13969892315809654,0.11806897915108445,0.15527600140370454,-0.01518550295496421,-0.04856348751919928,0.07738290019569662,0.09569496643156321,0.1552760014037046,-0.10328245518046601,0.09336700810044313,0.0024354178931241897,0.0020236050208877554,-0.00839346660627555,-0.0165951136428054,-0.03978394204723437,0.036094570742626036,-0.02589912865659271,-0.07114140899909521,-0.0814566138456768,-0.008393466606275568,-0.00970301059025224,-0.08181132459549179,-0.014217755879918371,0.09569496643156321,-0.004758377923802281,-0.007657787004627995,-0.011910968714506842,-0.0076577870046279865,-0.10523428535877208,-0.07858186356245567,-0.009071153276241839,0.1321573866256817,0.07838986972305742,0.029599371451398095,0.09569496643156321,-0.05611780612246499
aph(6)-Id_AMR,0.047483713587856954,0.07075135921105546,-0.035870552464003835,0.026861487845037068,0.0906156524463801,-0.0828372717306632,0.15918122919033975,0.01396974003389902,-0.044345246244644684,0.14195420277808757,-0.013575296846228366,0.010507133531959726,-0.005060940936184241,-0.26202668033789633,0.0280842549873037,0.3154037750290578,-0.021926421986721917,-0.01444110971379324,-0.01444110971379324,0.014441109713793174,-0.1615112226961968,-0.01444110971379324,-0.01444110971379324,-0.01444110971379324,0.03905320199524805,-0.014441109713793369,0.9275451769902373,0.08531850147087285,1.0,0.08325750655470864,0.026861487845037203,-0.020279022520232053,-0.29713196777166756,0.4551161075921354,0.0845726311918352,0.03299308707008725,-0.2554146237270407,0.11644606212864655,-0.06059418560223568,0.03299308707008725,0.08690369737232394,-0.026009729319497757,-0.00015993311496192262,-0.09166385184650609,0.05992871268856923,0.3599594429540057,0.03415907399809797,-0.08330589849034016,0.038240198538357216,0.06430659644130374,0.050808741382370966,0.15856062848682792,-0.10770935575960287,-0.09222338974070589,-0.03741488925372758,0.05632844308956941,0.06414034060215222,-0.16057823800695895,0.03606516785851647,0.03987677888636901,0.05053283891007483,0.0641403406021522,0.039419508401571664,-0.014916041510251402,0.3845400872680245,-0.16581948321461557,0.008563390004262962,0.11652879119650847,-0.1164150548260284,0.09733978091811786,0.08914362605284645,-0.008036077762152228,0.04917413901327511,0.10003282597721798,0.09801648402258896,-0.10100691105736427,0.11172332336527332,0.05053283891007483,0.32763547276412336,-0.014441109713793244,0.0337857862669974,0.018939780017304782,-0.008351125151525939,0.1900125760622189,0.028084254987303776,-0.00027925274025657475,0.4791809500187282,0.5224514701519061,0.05053283891007483,0.004877433339801071
astA_VIR,0.00186182313680813,-0.040543969675281406,-0.02331702290778977,-0.020415213575002353,-0.14290363059974392,0.04348929375639557,-0.030363217877267812,0.17296685055320452,0.01175560538414798,0.13704483924912006,0.02501154325875969,-0.0462355538364953,0.006076513996953578,-0.005410987947972597,-0.017051320456666283,-0.0588123125704076,-0.015777452379817553,-0.01439457323985417,-0.01439457323985417,-0.06760806012008912,0.05236188294693752,-0.01439457323985417,-0.01439457323985417,-0.01439457323985417,-0.01577745237981757,-0.014394573239854186,0.06783119464015214,0.10316523057939617,0.08325750655470864,1.0,0.2703369410496285,-0.024211136662820206,0.009407190726734814,-0.015464592710167124,-0.017051320456666307,-0.02507533919640748,0.004502153718177718,0.002074715400110616,-0.018239041710621712,-0.02507533919640748,0.03405211231692974,-0.021423930442939183,-0.017051320456666293,-0.026331349088994756,0.12356605462706635,-0.032291411044553305,0.018239041710622544,0.02254084254644801,0.02751625011135242,0.019356489126866945,-0.14903536518963525,-0.04230201761635469,-0.03496168929026626,0.19184695483808756,-0.1813178055986707,0.05233262407437674,0.15861037168945652,-0.09645276673478761,-0.15913825938935272,-0.024211136662820227,-0.020415213575002398,0.11247962129361,-0.13836556975229905,0.010618391539560788,-0.04758092118307651,0.0504767483230299,-0.01577745237981758,-0.0311943357278935,0.014222998896806274,-0.03932516873480335,-0.02300391181183371,-0.13057476782311858,-0.14982611153298792,-0.01577745237981756,-0.018239041710621698,-0.15695967689684498,-0.026725544624859227,-0.020415213575002398,-0.0615606358489751,-0.014394573239854163,-0.022389407202754823,-0.014394573239854158,-0.2021082507416987,-0.04242440913872893,0.19110051313646273,0.2932900403747569,0.007446811542000032,-0.01415846913570867,-0.020415213575002398,0.030490940060071636
blaCMY_AMR,-0.019008063663799056,-0.05541649861943655,0.0757803404211713,0.19083619702176396,-0.10100078416708994,-0.043720491058657926,0.019747725362129043,0.10123073678090522,-0.024801453050573016,-0.01256245224007645,0.05899247352515917,-0.025942265090117708,-0.054177483860117906,-0.04111158742193428,0.11111747156774847,-0.0804459968474053,-0.008852556487835528,-0.00807663808176668,-0.00807663808176668,-0.13455679044223268,-0.0552882649543652,-0.00807663808176668,-0.00807663808176668,-0.00807663808176668,-0.00885255648783554,0.1345567904422328,0.018787918610036213,-0.010860714979622568,0.026861487845037203,0.2703369410496285,1.0,-0.013584604775387695,-0.0646324423261235,0.024908974312627903,-0.009567309975082896,0.0687529537025984,-0.042854138655589985,-0.0960697276466667,-0.010233727419377838,0.0687529537025984,-0.012020733758016978,0.08447297449951953,0.11111747156774841,-0.0228215822961274,-0.013584604775387704,-0.08715640551282516,0.010233727419378412,-0.014069499393437587,-0.06029813737556587,0.010860714979622476,-0.09689046157319643,-0.0586478720054018,-0.02734559139349189,0.12897305811027482,-0.09525480896857767,-0.009567309975082896,-0.01453929407372676,-0.12455673991617192,-0.15659486881433848,-0.013584604775387712,-0.011454753722794963,-0.01453929407372677,-0.09507186122093961,0.0463284624808784,-0.07383041555173028,-0.05585268361902633,-0.008852556487835546,-0.017502801623723013,-0.04458395235023163,-0.02206492336264845,-0.02731570996503222,-0.08599719316478877,-0.09735826061890974,-0.008852556487835539,-0.010233727419377826,-0.07523595975536289,-0.014995411664964329,-0.011454753722794963,-0.06041191071196658,-0.00807663808176667,-0.012562452240076467,-0.008076638081766674,-0.12967191691214358,-0.04244737351361737,-0.009567309975082882,0.1940177206770102,-0.005812478071377972,-0.004488647562600618,-0.011454753722794963,-0.05155769468984457
blaCTX-M-14_AMR,-0.022542346930101674,-0.014614184222768405,0.2855877655408775,-0.01358460477538769,0.017909511750756654,0.04060930380210731,0.03951876169969763,-0.0336543457464373,0.09426145663298446,-0.014898264320734959,0.04044585306161802,-0.030765866011268336,-0.014481303368957671,-0.05691786767004536,-0.011346217292868447,-0.018447446772727676,-0.010498565403438182,-0.009578375835030583,-0.009578375835030583,0.00957837583503055,-0.06556834361504783,-0.009578375835030583,-0.009578375835030583,-0.009578375835030583,-0.010498565403438187,-0.009578375835030569,0.03006692807412195,-0.012880112846311461,-0.020279022520232053,-0.024211136662820206,-0.013584604775387695,1.0,-0.06552353897617602,-0.04763178952434337,-0.01134621729286844,-0.016685525788918593,-0.05890149160237224,0.03197381882823159,0.08354711390240986,-0.016685525788918593,-0.014255820872679336,-0.014255820872679332,-0.011346217292868447,-0.012976703423153832,-0.016110471806674315,-0.007165107868656356,0.012136545729014157,-0.01668552578891858,0.018309746370772147,0.01288011284631097,0.0680182078383684,0.04713192281883604,-0.018899267349558928,-0.028008510415040214,0.017506405887141807,-0.011346217292868447,-0.01724267221142157,0.05672491970673232,0.007096559065609081,-0.01611047180667435,-0.013584604775387697,-0.01724267221142158,0.03518175323596997,-0.004689855174192829,0.043494606638570944,-0.06623770802678694,-0.010498565403438177,-0.020757202492021423,0.019144009045151598,-0.02616758688441363,-0.03239468372817536,0.07355799569614876,0.067795957187202,-0.010498565403438196,-0.012136545729014146,0.02871763784570212,-0.017783598481685616,-0.013584604775387697,0.016489874913381736,0.11124599362685504,-0.014898264320734999,0.1112459936268551,-0.011355459011182945,-0.035833837827218426,-0.011346217292868438,-0.019811170884375617,0.02309061253040527,-0.0053232487218466485,-0.013584604775387697,0.020289151931934264
blaCTX-M-15_AMR,-0.03594395273250671,-0.10473992092401899,-0.04112324200410116,-0.04274120850411842,0.22677833831479619,0.3943742928656437,-0.30433187649051857,-0.05539370412437303,0.02332035479811818,0.04515691414253348,-0.0709708844138823,-0.023948696419448107,0.20750296445801392,0.6962039177979901,-0.04614665044840147,0.1657349275233665,-0.06686793528456594,-0.06100702246978647,-0.06100702246978647,0.06100702246978695,0.025476454187715002,-0.06100702246978647,-0.06100702246978647,-0.06100702246978647,-0.06686793528456592,-0.0610070224697865,-0.2489696861138758,-0.012850049177764007,-0.29713196777166756,0.009407190726734814,-0.0646324423261235,-0.06552353897617602,1.0,-0.28929461509562343,-0.07226683784964409,0.03712999334338702,0.7089369051590769,-0.3016151479883071,0.04493514607432239,0.03712999334338702,0.03450780735464483,0.09716111899443552,-0.04614665044840153,0.34415086640659703,-0.02843553582491744,0.17921429176402917,-0.04493514607432112,0.1267576153286543,0.06744313498851508,0.012850049177764715,0.3664573887438539,0.293096459840602,0.3644473245871853,-0.17839306513599024,0.1979476511191536,-0.02002646304715886,-0.040357520345503294,0.24936341981758692,0.1759797151011812,0.04574047047759986,-0.08652367614812842,-0.040357520345503294,0.15208822665966087,-0.14776906036899268,0.13618260947037336,0.029926716249153558,0.017722876830436544,0.1441157902131306,0.5275473848794956,0.055887561602906165,0.10302251227563386,0.4044349627042032,0.3704944981244743,0.01772287683043655,-0.07730063329606161,0.17214741121039684,-0.11326809584961216,-0.08652367614812842,0.17841376691618757,-0.030136420268742616,0.045156914142533394,0.03160478413334493,0.1886433343691436,-0.24047847937446265,-0.07226683784964409,-0.12618220125333215,0.14091371636204578,0.09824673656963964,-0.08652367614812842,0.05491877173899305
blaCTX-M-27_AMR,-0.02665471044791366,0.07808742776421349,-0.04587275446607481,0.02490897431262789,0.14796785854263078,-0.06857381715397257,0.16705874788491437,0.05337072340386767,-0.07130665608429994,-0.04404780933288957,0.013502630373793964,-0.04584693011974869,-0.2328507006276624,-0.22861187490220503,0.0052758986437577825,0.1298461808290181,-0.031039777332712952,-0.028319169496340953,-0.028319169496340953,-0.10932758278954396,-0.16852818174442183,-0.028319169496340953,-0.028319169496340953,-0.028319169496340953,-0.031039777332713,0.06344533202758224,0.4236190266977322,-0.038080996727304674,0.4551161075921354,-0.015464592710167124,0.024908974312627903,-0.04763178952434337,-0.28929461509562343,1.0,-0.03354592220989331,0.057237164311244614,-0.22619354971150088,-0.1844807466249295,-0.03588258610014626,0.057237164311244614,-0.04214837823823949,0.019931718482970654,0.04409771949740876,-0.12371041783784743,-0.04763178952434341,0.11028404789054982,0.03588258610014519,-0.022689692968927658,-0.06768142790193,0.0380809967273053,0.13494442313235822,0.12879893798950065,-0.13784441723526566,-0.08280921185851804,0.03868003958760684,0.005275898643757744,-0.05097922292203913,-0.07258805532333219,0.006163653922410779,-0.04763178952434339,-0.04016387869935562,-0.05097922292203919,0.1040174294919697,-0.04891177220835545,0.1710544278987287,-0.17065478616124677,0.05277711375225812,-0.06137018903472057,-0.17075880617683142,-0.05995697802989264,-0.09577725441962975,0.09050415632761831,0.13416706023224823,-0.03103977733271295,0.2547992811147999,-0.043059757690488205,-0.05257851104733953,-0.04016387869935562,0.14587194742050089,0.01756308126562069,-0.014312170463668238,-0.028319169496340953,0.015876589238685696,0.12866063540217562,0.005275898643757804,-0.058573177317155965,0.19738004943245313,0.24270107434001761,-0.04016387869935562,0.05998636328260432
blaCTX-M_AMR,-0.01587603203862704,-0.07456543834895724,-0.01092720313874585,-0.009567309975082885,0.05539488559110354,-0.028023021478059497,0.05617785026986529,0.23404211392159796,-0.020714822414305025,-0.010492488755023167,0.23635520978831073,-0.021667658474316575,-0.010198833198669682,-0.05445690859556747,-0.007990867579908682,0.051529941595753255,-0.007393886768819001,-0.006745819417404849,-0.006745819417404849,0.0067458194174046405,-0.04617820527649524,-0.006745819417404849,-0.006745819417404849,-0.006745819417404849,0.4589491144359794,-0.006745819417404859,0.07600793519505723,-0.009071153276241825,0.0845726311918352,-0.017051320456666307,-0.009567309975082896,-0.01134621729286844,-0.07226683784964409,-0.03354592220989331,1.0,-0.011751213963106829,-0.05570791262177427,-0.054550364707535125,-0.008547476863413781,-0.011751213963106829,-0.01004003130700484,-0.010040031307004824,-0.007990867579908686,-0.009139179693248624,-0.01134621729286844,0.047068477135794796,0.008547476863413422,-0.011751213963106832,0.012895113401584422,0.009071153276242376,0.04790358564706291,0.033193878127868996,-0.013310298829067962,-0.019725719335355475,0.03230513318583485,-0.007990867579908677,-0.01214359877030063,0.03994999480067738,0.02762961342529028,-0.011346217292868466,-0.009567309975082884,-0.012143598770300638,0.02477766149555093,-0.02663500533027551,0.056270342407789914,-0.04664962251087794,-0.007393886768818989,-0.014618797803859114,-0.028784292044734854,-0.018429201229076878,-0.02281479556429587,0.05180512481643275,0.047747059866075504,-0.007393886768818989,-0.008547476863413776,0.020225140706322992,-0.012524560114914639,-0.009567309975082884,0.05040781552317023,-0.006745819417404852,-0.010492488755023165,-0.00674581941740485,0.03212582411236625,0.06415525970451395,-0.007990867579908691,-0.01395253052658275,0.04265828234795984,0.06015827443977564,-0.009567309975082884,0.014289161066802432
blaNDM_AMR,-0.023346982978433607,-0.023957569732088818,0.05669589868270364,0.23439785989466969,0.042316238356429996,0.09202019229649235,-0.014650224971381964,0.03589728032408444,-0.030462813701267907,-0.015430049257201971,0.036794714151958986,0.08297655042501473,-0.020284997590460152,0.057990561231011886,0.28471512687755984,0.06059735165393682,-0.010873305629270517,-0.009920270425919253,-0.009920270425919253,0.00992027042591923,0.018060324614125503,-0.009920270425919253,-0.009920270425919253,-0.009920270425919253,-0.01087330562927052,-0.00992027042591924,0.023076586008290143,0.0739127114959329,0.03299308707008725,-0.02507533919640748,0.0687529537025984,-0.016685525788918593,0.03712999334338702,0.057237164311244614,-0.011751213963106829,1.0,0.03522356014563182,-0.02984923190074627,-0.012569752716116007,1.0,-0.014764674161482354,-0.01476467416148238,-0.011751213963106823,0.028712178428008262,-0.016685525788918548,0.05389021489419195,0.012569752716115825,0.050537634408602074,0.018963302187805047,0.013339861032019824,0.07044607846512231,0.04881426957025585,0.020910531566410723,-0.029008258010528115,0.020089687707655176,-0.011751213963106822,-0.017858139432909283,-0.03535638515199642,0.009568646895291988,-0.016685525788918597,0.06875295370259832,-0.017858139432909294,0.036437545589133556,0.0569037353877367,0.08526359747292615,0.016866176805951687,-0.010873305629270509,-0.021498118841121874,0.012921014309333506,-0.027101623778191617,-0.03355099324567267,0.015579890565619679,0.07021589470538242,-0.010873305629270542,0.26490753849214504,-0.09240986892946415,-0.01841837375383432,0.06875295370259832,0.07666431800150049,-0.009920270425919236,0.1359558784551242,-0.009920270425919238,0.019708225497717488,0.009210522908736448,0.08707089965044863,-0.020518319181873742,0.08343516798968215,0.0909737405503648,0.06875295370259832,-0.03521329970353662
blaOXA-OH_AMR,0.006555431697741569,-0.028578117836647297,-0.013333003055968943,0.02867743872226628,0.15514946097191293,0.46308085307099844,-0.29719679555432127,-0.04302202282024267,0.016201721135902868,-0.007773808156166039,-0.05076673643012604,-0.06289067537232952,0.3253859106540239,0.9605076929268026,0.05809217261831052,0.1414345872314241,-0.05154609232773282,-0.047028124907477376,-0.047028124907477376,0.04702812490747798,0.10500424380297795,-0.047028124907477376,-0.047028124907477376,-0.047028124907477376,-0.05154609232773284,-0.047028124907477445,-0.18743636272578038,-0.06323906747774903,-0.2554146237270407,0.004502153718177718,-0.042854138655589985,-0.05890149160237224,0.7089369051590769,-0.22619354971150088,-0.05570791262177427,0.03522356014563182,1.0,-0.32083882398921626,-0.059588284936781845,0.035223560145631834,0.04374274836970431,0.1347317867924347,0.0011921299982681338,0.3199461525823107,0.0016927030596409864,0.17001256441192958,-0.04692275878624978,0.07427240334537195,0.08989760416371886,-0.03723793941897106,0.32789710375552994,0.23140937374240403,0.2819643589272018,-0.13751681380611508,0.1620672141241064,0.0011921299982681603,-0.008997103487061378,0.2514169723301515,0.14790467665370163,0.021890767946978803,-0.06669799778154199,-0.008997103487061408,0.1335289055887819,-0.10270910897072448,0.165791665269508,0.10538168419618887,0.009877928624207933,-0.07023305961297743,0.4212632035806641,-0.07744525243309604,-0.07481580181636865,0.3495251808089877,0.32679487592367606,-0.05154609232773274,-0.032960524006023596,0.12927628547730205,-0.08731431143497886,-0.06669799778154199,0.14848438081418935,-0.013403967584965176,0.014017533437150231,0.053844347060059014,0.1446915296821284,-0.11141984651784727,-0.055707912621774144,-0.09726933197864228,0.12678111150948748,0.2390151623443998,-0.06669799778154199,0.05105464360972015
blaTEM-CA_AMR,0.06553271672593561,0.03883254213532122,0.041602112361216526,0.011582010312732626,-0.1713682804270764,-0.30303836812727614,0.26069208981807807,-0.0540743331349889,0.01989734092258101,0.05205597647230273,0.033063031331885005,0.001352376577029086,0.1882624568631548,-0.30582829525627475,-0.0545503647075351,0.03069206634470481,0.09214720083723142,0.08407058372718218,0.08407058372718218,0.00701447815147044,0.09501208705120946,0.08407058372718218,0.08407058372718218,0.08407058372718218,-0.01878119499000153,0.023347209141413718,0.10083536641682266,0.09036834393824754,0.11644606212864655,0.002074715400110616,-0.0960697276466667,0.03197381882823159,-0.3016151479883071,-0.1844807466249295,-0.054550364707535125,-0.02984923190074627,-0.32083882398921626,1.0,-0.08582911774291432,-0.029849231900746273,0.08404479767907991,0.08404479767907994,0.02251839055127044,-0.12885849227879612,0.013735522946236405,0.06488132077619381,-0.010347419017229853,-0.06510926102229679,0.0005112239417311602,0.06840559974631945,-0.19753263491833573,-0.09254354423135609,-0.11827321014746056,0.007639017977266752,-0.08187254341467816,-0.05455036470753511,-0.0023792113933838277,-0.13704332582426998,-0.04556048087278913,0.05021211471022688,0.05464270549649252,0.014700818365623293,-0.060973071786938414,0.1654430050787973,0.012903218313689577,0.09257764140396314,-0.04651329394680975,0.09636698793835592,-0.1849056563649407,0.10295241709762556,0.16072959380335805,-0.21500698582838884,-0.20033789378507386,0.09214720083723155,-0.08582911774291413,-0.019191765154490763,0.13950920587202573,0.05464270549649252,0.023017674923254353,-0.03737616544435454,0.03237899563966438,-0.0070144781514704,-0.0567860336854993,0.1032923712133135,-0.0031711945349980238,-0.005537094453490879,0.020004375041098782,-0.10605274590115733,0.05464270549649252,-0.04653132173844479
blaTEM-IR_AMR,-0.016981887783270106,-0.03507184368427434,-0.011688344860711603,-0.010233727419377813,-0.020829402890767488,-0.03376044034248057,0.060090956409452036,-0.025352920202031226,-0.0221577273738305,-0.011223350152702012,-0.025118191731552296,-0.023176933873767066,0.007116319238899003,-0.05825014137938827,-0.008547476863413775,-0.038052791455400255,-0.007908912950338711,-0.007215704029435844,-0.007215704029435844,0.007215704029435573,0.038539878269221325,-0.007215704029435844,-0.007215704029435844,-0.007215704029435844,-0.00790891295033869,-0.007215704029435864,-0.06532747633797842,-0.009703010590252232,-0.06059418560223568,-0.018239041710621712,-0.010233727419377838,0.08354711390240986,0.04493514607432239,-0.03588258610014626,-0.008547476863413781,-0.012569752716116007,-0.059588284936781845,-0.08582911774291432,1.0,-0.012569752716116007,-0.010739376475258047,-0.010739376475258071,-0.008547476863413781,-0.04515286439900471,-0.012136545729014132,-0.043722242414336206,0.009142857142856928,-0.012569752716116014,0.013793331243313884,0.009703010590252366,-0.03488634979552041,-0.07437183893482888,-0.048214886961138154,-0.021099727651233476,0.03455536907778155,-0.008547476863413776,-0.012989469352326696,0.04273273869671517,0.029554172827430832,-0.012136545729014155,-0.010233727419377827,-0.01298946935232669,0.026503566257963213,0.14621055794375012,-0.008370059682592385,0.03752328114712298,-0.007908912950338715,-0.015637080047926136,-0.034556872199164805,-0.019712899699750895,-0.024403975573270925,-0.027238802247024414,-0.03521034413398363,-0.007908912950338711,-0.009142857142857166,0.021633936555429646,-0.013396966816948679,-0.010233727419377827,-0.01524206648165873,-0.007215704029435838,-0.01122335015270201,-0.0072157040294358495,0.0343635701095786,-0.023579844330729356,-0.00854747686341377,-0.014924403473021023,-0.024957225252469756,-0.004010177499137114,-0.010233727419377827,0.01528448224109878
ble_AMR,-0.023346982978433607,-0.023957569732088818,0.05669589868270364,0.23439785989466969,0.042316238356429996,0.09202019229649235,-0.014650224971381964,0.03589728032408444,-0.030462813701267907,-0.015430049257201971,0.036794714151958986,0.08297655042501473,-0.020284997590460152,0.057990561231011886,0.28471512687755984,0.06059735165393682,-0.010873305629270517,-0.009920270425919253,-0.009920270425919253,0.00992027042591923,0.018060324614125503,-0.009920270425919253,-0.009920270425919253,-0.009920270425919253,-0.01087330562927052,-0.00992027042591924,0.023076586008290143,0.0739127114959329,0.03299308707008725,-0.02507533919640748,0.0687529537025984,-0.016685525788918593,0.03712999334338702,0.057237164311244614,-0.011751213963106829,1.0,0.035223560145631834,-0.029849231900746273,-0.012569752716116007,1.0,-0.014764674161482354,-0.01476467416148238,-0.011751213963106823,0.028712178428008262,-0.016685525788918548,0.05389021489419195,0.012569752716115825,0.050537634408602074,0.018963302187805047,0.013339861032019824,0.07044607846512231,0.04881426957025585,0.020910531566410723,-0.029008258010528115,0.020089687707655176,-0.011751213963106822,-0.017858139432909283,-0.03535638515199642,0.009568646895291988,-0.016685525788918597,0.06875295370259832,-0.017858139432909294,0.036437545589133556,0.0569037353877367,0.08526359747292615,0.016866176805951687,-0.010873305629270509,-0.021498118841121874,0.012921014309333506,-0.027101623778191617,-0.03355099324567267,0.015579890565619679,0.07021589470538242,-0.010873305629270542,0.26490753849214504,-0.09240986892946415,-0.01841837375383432,0.06875295370259832,0.07666431800150049,-0.009920270425919236,0.1359558784551242,-0.009920270425919238,0.019708225497717488,0.009210522908736448,0.08707089965044863,-0.020518319181873742,0.08343516798968215,0.0909737405503648,0.06875295370259832,-0.03521329970353662
