node,aac3_AMR,gyrAS83L_AMR,cvaC_VIR,mphA_AMR,parEI529L_AMR,aac6_AMR,IncQ1_PLASMID,IncC_PLASMID,astA_VIR,blaCTXM27_AMR,sslE_VIR,IncI_PLASMID,iroBCDEN_VIR,IncFII_PLASMID,IncX_PLASMID,sul_AMR,ant2Ia_AMR,aph3Ib_AMR,aac6IbcrblaOXAOH_AMR,IncFIA_PLASMID,catA_AMR,blaCTXM14_AMR,parEE460D_AMR,blaCMY_AMR,cnf1_VIR,glpTE448K_AMR,blaCTXM_AMR,aph3Ia_AMR,catB_AMR,papCFGII_VIR,blaCTXM15_AMR,sfaF_VIR,parCE84V_AMR,aph6Id_AMR,gyrAD87NparCS80I_AMR,aaraatAagg3DCBagg5AaggR_VIR,Col_PLASMID,parCS80R_AMR,papH_VIR,parEL445H_AMR,IncFIB_PLASMID,papA_VIR,ermB_AMR,IncBOKZ_PLASMID,blaTEMCA_AMR,iutA_VIR,cmlA_AMR,senB_VIR,qnrB_AMR,qnrS1_AMR,acrF_AMR,merCPRT_STRESS,afaCnfaE_VIR,BlaKPC_AMR,mdtM_AMR,IncY_PLASMID,blaNDMble_AMR,iss_VIR,fdeC_VIR,papE_VIR,iha_VIR,blaTEMIR_AMR,IncN_PLASMID,aap_VIR,aadAqacE_AMRSTRESS,ymgB_STRESS,ireA_VIR,hlyAalpha_VIR,mchF_VIR,ibeA_VIR,dfrA_AMR,tet_AMR,sat_VIR,iucABCD_VIR,p0111_PLASMID,kefBpsiGItrxLHR_STRESS,emrE_STRESS,sat2_AMR,ampCT32A_AMR
SAMN27404455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN27404370,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN27404371,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN13082231,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN13082230,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n149149,1.0,1.0,2.049810635645749e-23,1.0,1.0,8.173992059306622e-30,3.5264437147735564e-13,1.0678990532162692e-09,2.4861481710419523e-18,1.6554736310787667e-26,2.7522263233591604e-31,0.0006961013477492,6.501670021244074e-26,1.6701966202055152e-08,0.0003287889321162,1.0,1.502939294112379e-12,2.2029455390172005e-06,1.0,1.0,1.8938806813667997e-11,1.0304006062613012e-19,3.69438948365463e-34,1.452105526807806e-07,1.0,1.0,6.867187837583378e-18,1.2977156229898692e-11,1.7199774255488017e-15,1.0,1.0,1.1017988009067598e-19,1.0,4.5584489731681216e-06,1.0,1.0812479852516845e-45,1.0,2.963351849282488e-27,2.2868100653262422e-32,2.72847778522275e-46,1.0,4.397302928256798e-19,4.61602155806736e-05,0.0146501346095153,4.891341836474476e-16,0.0143123186508208,3.813349819697899e-09,1.0,2.6020392600756422e-09,4.333986161574094e-07,0.9999977858942516,6.432052469696017e-23,1.095021988211486e-21,5.962401422017173e-09,1.0,2.831084437878285e-15,7.345522167823629e-11,1.0,1.0,1.0456270474649546e-42,1.0,0.0094874684533882,0.0538030792063106,2.547411489016277e-28,1.0,0.9998382269726872,5.9965413233037655e-18,1.0,3.903486879434068e-22,3.430836736772958e-40,1.0,1.0,1.0,1.0,2.0117658590415e-05,1.7132786595165985e-19,1.0,9.948252567647413e-20,2.647608094824235e-06
n153153,0.9831352604098386,0.9999999980527946,2.9911098280340563e-05,0.998092400927436,0.9999998800131208,1.2395713902094622e-05,0.0003129766011305,0.0012378138337556,0.0002067074932451,3.1134630792710665e-05,1.4656493933320836e-06,0.0139662721534336,1.0826682626076404e-05,0.0024187797308873,0.001984915492036,0.9985007263260656,0.0003752088153156,0.0003157132917015,0.9482463936202936,0.9997765026371046,0.0003228764885828,8.916872401932159e-05,6.017011790214704e-07,0.0014330101176753,0.9999896759023578,0.9999999993836876,8.286945549211025e-05,0.0004858560302291,0.0001648084007488,0.9999997770371089,0.9995315693893064,4.906732852468471e-05,0.999999998483987,0.0003480159271031,0.9999999964973876,5.983021172177791e-08,0.9999984377321188,5.05145246905504e-06,1.3699318920189142e-05,9.770552029193763e-08,0.997679452626146,5.85317976034114e-05,0.0010639197223495,0.0146501346095153,0.0110627473457317,0.0143123186508208,0.0009508933163467,0.9999976907760988,0.0009150102302119,0.0025048494442748,0.9990192354482158,0.0002514205846095,0.0030901343779208,0.0030918982518745,0.9999999980607857,0.0005299086958783,0.0009236280882785,0.9999978639398902,0.9999497386941356,9.760488062807625e-07,0.999999985932919,0.0094874684533882,0.0538030792063106,3.647695713503959e-06,0.9983272866477796,0.9922456902367732,8.146704378029024e-05,0.9998676769310908,3.383224478835978e-05,2.432964110177557e-07,0.998349715103435,0.9978527207823674,0.9999999836363608,0.9999999901647466,0.0017653108763023,5.1911479435965705e-05,0.9999999983846476,4.843129434315768e-05,0.0007073945830857
n155,0.9999990608632906,0.9999999997009634,4.651209017960337e-06,0.999999705966277,0.9999999815392288,1.90642020178687e-06,5.383352233830864e-05,0.0002342021054496,3.2457087516191394e-05,4.796278218404983e-06,2.2607752600800695e-07,0.0035039923287537,1.6764219279886774e-06,7.973246186764988e-07,0.0004574049334964,0.9999998388739596,6.552209597656059e-05,5.4357788848376535e-05,0.9999971386290062,0.9999980139380682,5.567351157931719e-05,1.3874928986560554e-05,9.276569102613849e-08,0.0003054176795552,0.9999984845183356,0.9999999999049388,1.3311791277632129e-05,8.700352404650829e-05,2.7217910809168497e-05,0.9999999687440072,0.9999999854431972,7.773660915357834e-06,0.999999999767064,6.041456411067844e-05,0.99999999946214,9.229033806394434e-09,0.9999997982175932,7.812981040604507e-07,2.0970002079859904e-06,1.506539847690373e-08,0.9999496664801178,9.31122156993202e-06,0.0002132134965239,0.0146501346095153,0.0003649305303078,0.0143123186508208,0.0001865839468022,0.9999997084643474,0.0001783757203355,0.0005213913476646,0.9997600483847204,3.834478955397021e-05,2.1132334264200883e-05,0.0005678357955742,0.9999999997021752,8.409114891343659e-05,0.00015811518727,0.999999675140854,0.9999922807342416,1.4984890656979833e-07,0.9999999979114584,0.0094874684533882,0.0538030792062688,5.635877074414681e-07,0.9999997875592276,0.9978887111494728,1.3079518053604958e-05,0.9999985841536152,5.28724759521783e-06,3.7506685908341326e-08,0.9999997946238344,0.9999996085730278,0.9999999975753746,0.999999998533332,0.000444815430081,8.234587643385444e-06,0.9999999997516984,7.670718843797185e-06,0.0001788106103428
SAMN13082320,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n157,1.0,1.0,2.0498106356457576e-23,1.0,1.0,8.173992059306622e-30,3.5264437147735564e-13,1.0678990532162692e-09,2.4861481710419523e-18,1.6554736310787937e-26,2.7522263233591604e-31,0.0006961013477492,6.501670021244127e-26,1.6701966202054057e-08,0.0003287889321162,1.0,1.502939294112379e-12,2.2029455390172005e-06,1.0,1.0,1.893880681366792e-11,1.0304006062613012e-19,3.69438948365463e-34,1.452105526807806e-07,1.0,1.0,6.867187837583349e-18,1.2977156229898692e-11,1.7199774255487946e-15,1.0,1.0,1.1017988009067665e-19,1.0,4.5584489731681216e-06,1.0,1.0812479852516845e-45,1.0,2.9633518492825117e-27,2.2868100653261675e-32,2.7284777852228396e-46,1.0,4.397302928256784e-19,4.61602155806736e-05,0.0146501346095153,4.891341836474484e-16,0.0143123186508208,3.813349819697899e-09,1.0,2.602039260075639e-09,4.333986161574094e-07,0.9999977858942516,6.432052469696017e-23,1.095021988211486e-21,5.962401422017173e-09,1.0,2.831084437878284e-15,7.345522167823629e-11,1.0,1.0,1.0456270474649546e-42,1.0,0.0094874684533882,0.0538030792063106,2.547411489016277e-28,1.0,0.9998382269726872,5.9965413233037655e-18,1.0,3.903486879434068e-22,3.430836736772958e-40,1.0,1.0,1.0,1.0,2.011765859041498e-05,1.7132786595165985e-19,1.0,9.948252567647413e-20,2.647608094824235e-06
n178,1.0,1.0,2.0498106356457576e-23,1.0,1.0,8.173992059306622e-30,3.5264437147735564e-13,1.0678990532162692e-09,2.4861481710419523e-18,1.6554736310787937e-26,2.7522263233591604e-31,0.0006961013477492,6.501670021244127e-26,1.6701966202055152e-08,0.0003287889321162,1.0,1.502939294112379e-12,2.202945539017214e-06,1.0,1.0,1.8938806813667884e-11,1.0304006062613012e-19,3.69438948365463e-34,1.452105526807806e-07,1.0,1.0,6.867187837583349e-18,1.2977156229898692e-11,1.7199774255487946e-15,1.0,1.0,1.1017988009067643e-19,1.0,4.5584489731681216e-06,1.0,1.0812479852516845e-45,1.0,2.9633518492825117e-27,2.2868100653262052e-32,2.7284777852226607e-46,1.0,4.397302928256784e-19,4.61602155806736e-05,0.0146501346095153,4.891341836474484e-16,0.0143123186508208,3.813349819697899e-09,1.0,2.6020392600756422e-09,4.333986161574094e-07,0.9999977858942516,6.432052469696017e-23,1.095021988211486e-21,5.962401422017173e-09,1.0,2.831084437878285e-15,7.345522167823629e-11,1.0,1.0,1.0456270474649546e-42,1.0,0.0094874684533882,0.0538030792063106,2.547411489016277e-28,1.0,0.9998382269726872,5.9965413233037725e-18,1.0,3.903486879434068e-22,3.430836736772958e-40,1.0,1.0,1.0,1.0,2.011765859041498e-05,1.7132786595165985e-19,1.0,9.948252567647413e-20,2.647608094824235e-06
n188,1.0,1.0,2.049810635645774e-23,1.0,1.0,8.173992059306622e-30,3.5264437147735564e-13,1.0678990532162692e-09,2.4861481710419523e-18,1.6554736310787937e-26,2.7522263233591604e-31,0.0006961013477492,6.501670021244127e-26,1.6701966202055152e-08,0.0003287889321162,1.0,1.502939294112379e-12,2.2029455390171916e-06,1.0,1.0,1.8938806813667958e-11,1.0304006062613012e-19,3.69438948365463e-34,1.452105526807806e-07,1.0,1.0,6.867187837583349e-18,1.2977156229898692e-11,1.7199774255487946e-15,1.0,1.0,1.1017988009067643e-19,1.0,4.5584489731681216e-06,1.0,1.0812479852516845e-45,1.0,2.9633518492825117e-27,2.2868100653262422e-32,2.72847778522275e-46,1.0,4.397302928256788e-19,4.616021558067369e-05,0.0146501346095153,4.891341836474489e-16,0.0143123186508208,3.813349819697899e-09,1.0,2.6020392600756422e-09,4.333986161574091e-07,0.9999977858942516,6.432052469696017e-23,1.095021988211486e-21,5.962401422017173e-09,1.0,2.8310844378782866e-15,7.345522167823629e-11,1.0,1.0,1.0456270474649546e-42,1.0,0.0094874684533882,0.0538030792063106,2.547411489016277e-28,1.0,0.9998382269726872,5.9965413233037655e-18,1.0,3.9034868794340596e-22,3.430836736772958e-40,1.0,1.0,1.0,1.0,2.0117658590415e-05,1.7132786595165985e-19,1.0,9.948252567647413e-20,2.647608094824235e-06
n193193,0.999997018977764,0.9999999999489486,3.3135153382443475e-06,0.9999999476323642,0.9999999964943472,7.883136438358889e-07,9.1938077144205e-05,0.0004804078507991,3.174086175266069e-05,2.542998750511441e-06,8.940950026725465e-08,0.0231249273746561,9.771277203234358e-07,0.0001883716256029,0.0171180058004899,0.9999999572348656,0.000116771727989,9.339824993674065e-05,0.9999993708210068,0.9999951154214656,9.57950842414856e-05,1.094908457631391e-05,3.075702238655115e-08,0.0006672804430843,0.9999996612631952,0.9999999999837376,1.5800385591807332e-05,0.0001640067092556,3.933869375837061e-05,0.9999999946220192,0.9999999975082824,7.894765385511918e-06,0.9999999999602668,0.0001065923700757,0.9999999999078104,1.936272200290304e-09,0.999999161706742,4.145115223784839e-07,7.182829658452317e-07,3.099361214695597e-09,0.9998470261458574,9.96831664479447e-06,0.0076447448466641,0.0146501346095153,0.0016579895611336,0.0143123186508208,0.0003935102819736,0.9999988748500982,0.0003743939426357,0.0085503117897827,0.999479456232874,2.6636839844259577e-05,1.2348151106225705e-05,0.0011494931582073,0.9999999999491538,9.941517017403072e-05,0.009025140437495,0.9999999306253108,0.9999959148565714,3.304528924554023e-08,0.9999999996451048,0.0094874684533882,0.0538030792063106,2.753195620824822e-07,0.9999999420907912,0.9955271335558586,1.544680725836673e-05,0.9999996751437752,4.258891647335043e-06,9.235805665747642e-09,0.9999999442089872,0.9999891508852342,0.999999999587843,0.9999999997509742,0.0009619830952248,8.505075812697926e-06,0.999999999957608,7.759854019172888e-06,0.0003847133143348
n197197,0.999999999967537,1.0,2.4436229333402615e-09,0.0001225718559667,0.9999999999999988,1.2364634617749456e-10,5.936928641564902e-07,6.537760483293088e-06,4.8214139366518646e-08,8.601078913417324e-10,1.2120105731918895e-11,0.0003650246479489,4.341823229240505e-10,1.483060023509515e-10,3.107772900638311e-05,6.255807654930957e-05,8.699740343630126e-07,6.0127892593399e-07,0.9999999979083998,0.999999999992764,6.338152190030674e-07,1.0195382757831892e-08,2.056070638949216e-12,1.6941911224865555e-05,0.9999999999985302,1.0,3.8645494023866766e-08,1.5084566169074283e-06,1.569467426969346e-07,1.0,0.9999999999999322,1.3419693920897862e-08,1.0,7.343321466391662e-07,1.0,4.369856015405059e-15,0.0009968712671484,1.4259189643634543e-10,5.4033867061191496e-11,5.271581838540601e-15,0.9999999927241564,1.9142853237795362e-08,8.152044636057912e-06,0.0146501346095153,4.651239194001239e-07,0.0143123186508203,6.585582182415962e-06,0.0001214275006636,6.039379724655926e-06,2.6037303792564043e-05,0.999976934586678,1.7168071979483934e-08,5.198465041798003e-09,1.3456049311733798e-05,1.0,2.2959189682870781e-07,1.7457552975824646e-06,0.9999999999998074,0.9999999986411188,1.367240364266369e-13,1.0,0.0094874684533882,0.0538030572436786,7.453740494809053e-11,8.545846683544025e-05,0.9997179866167256,3.733251858885831e-08,0.9999999999981172,4.2203046041526835e-09,1.0810297633106713e-13,8.227930821867777e-05,0.9999999999946816,1.0,1.0,4.697552086215821e-05,1.5031168797301133e-08,1.0,1.307201904500358e-08,1.912271092082747e-05
SAMN13082291,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n203,8.710555393951051e-09,0.9999999999999816,3.10769979861534e-10,0.9999999999845894,0.9999999999988616,1.2188448479684774e-10,4.2687258082302605e-09,2.0802821768308137e-08,2.240748817540955e-09,3.115978429128688e-10,1.4455674005515643e-11,3.99102660327849e-07,1.1007283835347993e-10,5.799105696273775e-11,4.489947541702943e-08,0.9999999999913144,5.296593097749903e-09,4.308755406612802e-09,0.999999999839251,0.9999999998788616,4.428701512823304e-09,9.34425890582345e-10,5.874344539878415e-12,3.090038241798094e-08,4.0616939414648216e-10,0.999999999999994,9.546187389989575e-10,7.252778086985157e-09,2.040725378296611e-09,0.9999999999982204,0.9999999999991566,5.429863886942764e-10,0.9999999999999858,4.820461484509359e-09,0.9999999999999668,5.726359072603078e-13,0.9999999999892302,5.094260261051988e-11,1.3219572845432366e-10,9.337071242054949e-13,0.999999996959276,6.557688787109133e-10,1.949113331799632e-08,0.0107657625291295,2.324600178436377e-08,0.2155112009805528,1.7265091376535287e-08,0.9999999999845516,1.6387107091061085e-08,5.1347999387165235e-08,0.999999971884616,2.5121806869272952e-09,1.36819132033336e-09,4.8707326441433846e-08,0.9999999999999818,5.9545344172152505e-09,1.247502701453498e-08,0.9999999999800656,0.9999999994999216,9.280154876462916e-12,0.9999999999998754,0.0065843255306041,0.0083230190135187,3.6528096858357135e-11,0.9999999999886882,0.999999728758183,9.37072689553125e-10,2.598382302005019e-10,3.580707732029132e-10,2.341872943976368e-12,0.9999999999890472,0.9999999999797962,0.9999999999998556,0.9999999999999122,5.3450565383508054e-08,5.7666288189808e-10,0.9999999999999848,5.354813444052031e-10,2.1684059722323866e-08
SAMN11335417,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n205,5.121797275034645e-08,0.9999999999998525,2.592619060064427e-09,0.9999999998775932,0.9999999999908186,9.986275581817503e-10,3.7957413185783835e-08,1.9187127481910018e-07,1.896520035562596e-08,2.571112060250789e-09,1.18340248476526e-10,3.986502963566436e-06,9.114740894111641e-10,4.4407834092121335e-10,4.3360678309415947e-07,0.9999999999308457,4.740155184924921e-08,3.8248957756431395e-08,0.9999999987124442,0.9999999990204568,3.9422233677612467e-08,7.826642683527922e-09,4.7887324886027736e-11,2.95805972921046e-07,3.32982724490395e-09,0.9999999999999528,8.188131105324875e-09,6.556201341151924e-08,1.7794950776218348e-08,0.9999999999857638,0.999999999993244,4.610311652473726e-09,0.9999999999998848,4.292148410425696e-08,0.9999999999997344,4.6267423929058086e-12,0.9999999999143232,4.2054611131592136e-10,1.0777255276734146e-09,7.541366433362885e-12,0.9999999751823866,5.585855909531231e-09,1.8281830335946295e-07,0.0146497364398688,1.946181718585117e-07,0.0142693806608195,1.611292604979877e-07,0.999999999878576,1.526138140781782e-07,4.88139839143563e-07,0.999999720025836,2.0886415098556548e-08,1.1309326394521092e-08,4.452825216738398e-07,0.999999999999853,5.0954481557827595e-08,1.1086039047337453e-07,0.9999999998390636,0.9999999958753129,7.501766175301117e-11,0.9999999999989998,0.0094868475680196,0.0482369478548614,3.0078280388036695e-10,0.9999999999100287,0.9999972224369468,8.034733203241858e-09,2.1204371379084158e-09,3.0034246711894943e-09,1.8974855718850676e-11,0.9999999999128736,0.9999999998397252,0.9999999999988408,0.9999999999992948,5.361847118056554e-07,4.9011804858563696e-09,0.9999999999998772,4.545541306361072e-09,2.1792168228447913e-07
SAMN11335411,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN11335448,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN11335445,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN26308809,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
SAMN26308787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
n260260,0.9989316521558104,0.9999999999422255,2.531816066214704e-06,0.9999971209696396,0.9999999962011256,6.621130810024496e-07,8.076120358695857e-05,0.0004896344706553,2.4078275704732867e-05,2.022607648986698e-06,7.591823824371693e-08,0.0244312072110375,7.648580934315101e-07,0.9999999977933712,0.152319150811946,0.9999982281734504,0.0001052450378623,0.9988885533518602,1.981001493074821e-05,0.9999995070349408,8.450774278526543e-05,0.9999546222152024,2.7435662257098458e-08,0.0007959033532115,0.0025702810476353,0.999999999981662,0.0042464490010476,0.000153933261886,3.212220619927723e-05,0.2506902312356074,4.991188476963064e-07,6.018491718395862e-06,0.9999999999550334,0.9988516712053036,0.9999999998958315,2.01675940847868e-09,0.9873001815184014,3.296497659084753e-07,6.357725901424832e-07,3.252853032241427e-09,0.006390418707269,7.636868164043497e-06,0.0004792568732529,0.0146501346095153,0.993108104631475,0.0143123186508208,0.0004194397499025,0.987689572331816,0.0003958285878423,0.0013193600777325,0.9993135638896192,2.0335280793786495e-05,9.652695965576114e-06,0.001137575874409,0.9999999999424604,7.678461364604166e-05,0.0002387665894732,0.9999999276881184,0.9999967497397112,3.38669371268642e-08,0.9999999995888168,0.0094874684533882,0.0538030792063106,2.224998968972859e-07,0.9999977895584028,0.979983680882752,1.1996656451467164e-05,0.0013795833289911,3.2308887202726413e-06,9.07756793360575e-09,0.9999978489315984,0.9991199878608388,0.9999999995219306,0.9999999997121936,0.0012859454627581,6.492890943333234e-06,0.9999999999520544,5.913847134907119e-06,0.0005191662560949
SAMN13082382,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
